appended,state,order,title,altName,cer,lat,lon,writ,type,countr,ha,bibl
2025-08-06-(14-04-25),edited,96,Aranziaš,"Aranziaš, Araziaš, Aranzēšu, Arazišu, Godin Tepe, Godin Teppe, Gūdīn Tapeh, گودین‌تپه",–,34.5184175900356,48.06839790656792,"KUR.a-ra-an-ze-e-šú, 𒆳𒀀𒊏𒀭𒍣𒂊𒋙, KUR.a-ra-an-ze-šú, 𒆳𒀀𒊏𒀭𒍣𒋙, KUR.a-ra-zi-aš, 𒆳𒀀𒊏𒍣𒀸, KUR.a-ra-zi-áš, 𒆳𒀀𒊏𒍣𒀾, KUR.a-ra-zi-šú, 𒆳𒀀𒊏𒍣𒋙, KUR.a-ra-zi-áš-a-a, 𒆳𒀀𒊏𒍣𒀾𒀀𒀀","territory, city, country","Mādāja, Iran",11 C2,"Bagg RGTC 7 3/1: 56–57 (Araziaš), Helsinki Atlas: 6 (Aranziaš; map 11 C2), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (Godin Teppe)</a>, <a href='https://zenodo.org/record/5217600' target='_blank'>CIGS: Gūdīn Tapeh</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Aranziaš)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Aranziaš)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Araziaš)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Araziaš)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RIAo Glossary: Ethnic (Araziašayu)</a>"
2025-08-06-(14-04-25),edited,180,Bāzu,"Bāzu, Bazu, Bāṣi, Bazza, Baz, Bīt-Bāzi, Bāṣ, Baṣ, Bezu, Bāsu, Strait of Hormuz (?), Azraq Oasis (?)",–,25.99163,49.49675,"KUR.ba-a-zi, 𒆳𒁀𒀀𒍣, KUR.ba-a-zu, 𒆳𒁀𒀀𒍪, KUR.ba-az-zi, 𒆳𒁀𒊍𒍣, KUR.ba-zu, 𒆳𒁀𒍪, URU.ba-a-ṣi, 𒌷𒁀𒀀𒍢, URU.ba-a-su, 𒌷𒁀𒀀𒋢, URU.ba-zi, 𒌷𒁀𒍣, LÚ.be-zu, 𒇽𒁁𒍪, ","territory, land, country","Arabian Peninsula (?), Saudi Arabia (?), Iran (?)",–,"Bagg RGTC 7 2/1: 100–101, Parpola Toponyms: 71, <a href='https://www.geonames.org/10861949/wahat-al-azraq.html' target='_blank'>Geonames: Wāḩat al Azraq</a> (?), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Bazu)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Bazu)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Bazu)</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Bazu)</a>"
2025-08-06-(14-04-25),edited,218,Bīt-Gabbāri,"Bīt-Gabbāri, Samʾalla, Samʾal",2,–,–,–,"territory, country, province",Syria,2 C4,Helsinki Atlas: 7 (map 2 C4)
2025-08-06-(14-04-25),edited,350,Gargamīs,"Gargamīs, Karkemish, Karchemiš, Karkemiš, Carchemish, Kark<sup>ə</sup>mīš, Karkemīš, כַּרְכְּמִישׁ‎, Karkamiş, krkymyš, Djerablis, Ğarablūs, جرابلس",1,36.82891571272766,38.01622614415544,–,"country, prov. capital","Turkey, Syria",3 A4,"Helsinki Atlas: 9 (map 3 A4), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: Karkemish</a>, <a href='https://www.orientlab.net/3d-kark' target='_blank'>Karkemish 3D Visualization Project</a>"
2025-08-06-(14-04-25),edited,400,Ḫamāt,"Ḫamāt, Amattu, Amatu, Ḥamāt, Ḥamā, Hama, Hamath",1,35.13589896027996,36.74949783765234,–,"city, capital, country","Syria, Ḫamāt",8 B1,"Helsinki Atlas: 9 (map 8 B1), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: Hama</a>"
2025-08-06-(14-04-25),edited,562,Katmuḫi,"Katmuḫi, Katmuḫu, Kadmuḫi, Šaḫuppa, Saḫuppa, Šuḫuppa",2,–,–,–,"country, province",–,3 E3,Helsinki Atlas: 11 (map 3 E3)
2025-08-06-(14-04-25),edited,667,Māzamua,"Māzamua, Mazamūa, Mazamua, Zamua, Zamē, Zamū, Zamūa, Zamua-ša-bītāni, Zamua-ša-bētāni, Lullumû, Lullumu, Lullumê, Lullume, Lullu, Lullue, Lullubu, Lullubum, Lulubum, Lulume, Lulunum, Lulununa, Lullûn, Māt-Lullubê, Māt-Lullubî, Luluwa, Šahrezōr plain, Shahrazūr, Shārazūr, Sharezûr, شهرزور, شارزور",2,–,–,"ma-za-mu-a, 𒈠𒍝𒈬𒀀, KUR.ma-za-mu, 𒆳𒈠𒍝𒈬, KUR.ma-za-mu-a, 𒆳𒈠𒍝𒈬𒀀, KUR.ma-za-mu-u-a, 𒆳𒈠𒍝𒈬𒌋𒀀, KUR.za-mu-a, 𒆳𒍝𒈬𒀀, KUR.za-mu-a-ša-be-ta-a-ni, 𒆳𒍝𒈬𒀀𒊭𒁁𒋫𒀀𒉌, KUR.za-mu-a-šá-be-ta-a-ni, 𒆳𒍝𒈬𒀀𒃻𒁁𒋫𒀀𒉌, KUR.za-mu-a-šá-bé-ta-a-ni, 𒆳𒍝𒈬𒀀𒃻𒁉𒋫𒀀𒉌, KUR.za-mu-a-ša-É-a-ni, 𒆳𒍝𒈬𒀀𒊭𒂍𒀀𒉌, KUR.za-mu-a-šá-É-a-ni, 𒆳𒍝𒈬𒀀𒃻𒂍𒀀𒉌, KUR.za-mu-u, 𒆳𒍝𒈬𒌋, URU.ma-za-mu-a, 𒌷𒈠𒍝𒈬𒀀, URU.ma-za-mu-u-a, 𒌷𒈠𒍝𒈬𒌋𒀀, URU.za-mu-a, 𒌷𒍝𒈬𒀀, URU.za-mu-u-a, 𒌷𒍝𒈬𒌋𒀀, URU.KUR.za-mu-a, 𒌷𒆳𒍝𒈬𒀀, KUR.ma-za-mu-a-a, 𒆳𒈠𒍝𒈬𒀀𒀀, KUR.lu-lu, 𒆳𒇻𒇻, KUR.lu-lu-me-e, 𒆳𒇻𒇻𒈨𒂊, KUR.lu-lu-mi-i, 𒆳𒇻𒇻𒈪𒄿, KUR.lu-ul-lu, 𒆳𒇻𒌌𒇻, KUR.lu-ul-lu-me-e, 𒆳𒇻𒌌𒇻𒈨𒂊, KUR.lul-bi-i, 𒆳𒈜𒁉𒄿, KUR.lul-lu-mé-e, 𒆳𒈜𒇻𒈪𒂊, KUR.lul-lu-mi-i, 𒆳𒈜𒇻𒈪𒄿, KUR.lul-lu-mì-i, 𒆳𒈜𒇻𒈨𒄿, URU.lu-lu-me, 𒌷𒇻𒇻𒈨, URU.lul-lu-mi-i, 𒌷𒈜𒇻𒈪𒄿","country, province, city, prov. capital","Iraq, Iran (?), Zagros",11 A1,"Bagg RGTC 7 3/2: 617–620 (Zamua), Bagg RGTC 7 3/1: 376–377 (Lullumê), Helsinki Atlas: 13 (map 11 A1), Parpola Toponyms: 381–382 (Zamua), Parpola Toponyms: 228–229 (Lullumû), Radner (2006): RlA 11: 51–52, <a href='https://www.geonames.org/9873303/qeza-i-sharezur.html' target='_blank'>Geonames: Qeza-î Sharezûr</a>, <a href='http://oracc.museum.upenn.edu/saao/knpp/peoplegodsplaces/index.html' target='_blank'>Knowledge and Power: Mazamua</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Mazamua</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Lullume)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Lullume)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RIAo Glossary: Ethnic (Lullumu)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Lullumu)</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>SAAo Glossary: Ethnic (Mazamuaya)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Mazamua)</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Mazamua)</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Mazamua)</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>ATAE Glossary: Ethnic (Zamuaya [OF ZAMUA]</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RIAo Glossary: Ethnic (Zamuayu)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Zamua)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Zamua)</a>"
2025-08-06-(14-04-25),edited,672,Melīdi,"Melīdi, Melīde, Melitēnē, Melid, Meliddu, Kammānu, Kammanu, Kammanūja, Malataya Plain",1,–,–,"KUR.me-li-di, KUR.me-li-i-di, KUR.me-lid-di, KUR.me-lid-du, KUR.ma-li-da-a-a, KUR.me-li-da-a-a, KUR.me-lid-a-a, KUR.me-lid-da-a-a, KUR.mé-li-da-a-a, KUR.mi-li-da-a-a, KUR.mi-lid-da-a-a, LÚ.mi-li-da-a-a, KUR.kam-ma-ni, KUR.kam-ma-nu, KUR.kam-ma-nu-a-a","country, province","Anatolia, Kummuḫi (part of since 712?), Province of turtānu šumēlu (since 708)",3 A2,"Helsinki Atlas: 13 (map 3 A2), Bagg RGTC 7/1: 132, 172–174, <a href='https://pleiades.stoa.org/places/319432673' target='_blank'>Pleiades: Kammanu/Meliddu (kingdom)</a>"
2025-08-06-(14-04-25),edited,753,Parsua,"Parsua, Parsumaš",2,–,–,–,"country, province",–,11 B2,Helsinki Atlas: 14 (map 11 B2)
2025-08-06-(14-04-25),edited,759,Pattinu,"Kullanīa, Kunulua, Kinalūa, Kullania, Kunalīa, Pattinu, Patina, Patinu, Pattina, Ḫattina",–,–,–,–,"country, territory, province","Kullanīa, Pattinu, Syria, Turkey",2 C4,Helsinki Atlas: 14 (map 2 C4)
2025-08-06-(14-04-25),edited,1019,Urarṭu,"Urarṭu, Uruaṭri, Uraṭru, Urartu, Ararat",2,–,–,–,country,"Turkey, Armenia",4 B3,Helsinki Atlas: 18 (map 4 B3)
2025-08-06-(16-14-17),edited,22,Aḫtâ,"Aḫtâ, Ahta, al-Mīnāʾ, El-Mina, Raʾs al-Basīṭ (?), Ras el-Bassit (?), رأس البسيط (?), Posideion (?), Ποσείδιον (?)",3,36.06158841642915,35.97415328201089,"URU.aḫ-ta-a, 𒌷𒄴𒋫𒀀","city, emporium on the seashore","Ḫamāt (?), Kullanīa (?), Mediterranean coast, Turkey, Syria (?)",2 B4,"Helsinki Atlas: 5 (map 2 B4), Bagg RGTC 7/1: 3, <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (El-Mina)</a>, <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (Ras el-Bassit)</a>, <a href='https://pleiades.stoa.org/places/668340' target='_blank'>Pleiades: Posideion</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Ahta)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Ahta)</a>"
2025-08-06-(16-14-17),edited,589,Kullanīa,"Kullanīa, Kunulua, Kinalūa, Kinalua, Kullania, Kunalīa, Kalnē, Calneh, Tell Taʿyīnāt, Tell Tayinat",1,36.24858471409405,36.37573366986413,–,"prov. capital, city","Ḫatti, Pattinu, Kullanīa, Turkey",2 C4,"Helsinki Atlas: 12 (map 2 C4), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: Kullania (Tell Tayinat)</a>, <a href='https://tayinat.artsci.utoronto.ca' target='_blank'> Tayinat Archaeological Project (TAP)</a>"
2025-08-06-(17-40-36),new,1304,Aqqar-ša-Kīna,"Aqqar-ša-Kīna, Aqqar-ša-Kina, Aqqar-ša-kīna, Aqqar-ša-kina, Aqqaršakina, Akamšakina",–,–,–,"URU.aq-qar-šá-ki-na, 𒌷𒀝𒃼𒃻𒆠𒈾","fortified city, city","Babylonia, Bīt-Amukkāni, Iraq",–,"Bagg RGTC 7 3/1: 47, Parpola Toponyms: 22 (Aqqaršakina), <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Aqqar-ša-Kina [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Aqqar-ša-Kina [1])</a>"
2025-08-06-(18-24-47),edited,428,Ḫazāzu,"Ḫazāzu, Ḫazazu, Hazazu, Ḫazazi, Hazazi, ḥzz, Azas, ʿAzāz, 'Azaz, Aazaz, Aazâz, Azaz, أعزاز, Ezzaz, Izaz, إعزاز, Tall ʿAzāz",1,36.58600736669681,37.04466378366058,"KUR.ḫa-za-za-a-a, 𒆳𒄩𒍝𒍝𒀀𒀀, URU.ḫa-za-zi, 𒌷𒄩𒍝𒍣, URU.ḫa-za-zu, 𒌷𒄩𒍝𒍪, ḥzz, 𐡇𐡆𐡆",city,"Pattinu, Bīt-Agūsi, Syria",2 D4,"Bagg RGTC 7 1: 102–103 (Ḫazazu), Helsinki Atlas: 10 (map 2 D4), Parpola Toponyms: 160 (Ḫazazu), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: Hazazu? ('Azaz)</a>, <a href='https://www.geonames.org/172082/i-zaz.html' target='_blank'>Geonames: I‘zāz</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>ATAE Glossary: Ethnic Names (Hazazaya [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Hazazu [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Hazazu [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Hazazu [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Hazazu [1])</a>"
2025-08-06-(21-48-30),edited,458,Ḫuzāza,"Ḫuzāza, Ḫuzaza, Huzaza, Ḫuzazu, Tall Ġazza, Tell Ghazza, Ghazzah, Ghazze, Ghazzih, Ghazzé, غزة, Ḥuzaiz (?), Ḫuzaiz (?), Ḫuzēz (?), Ḥuzēz (?), خزيز",3,33.6681290894684,35.82477577134023,"URU.ḫu-za-za, 𒌷𒄷𒍝𒍝",town,"Ṣūpat, Lebanon, Syria (?)",8 B2,"Bagg RGTC 7 1: 112–113, Helsinki Atlas: 10 (map 8 B2), Parpola Toponyms: 171 (Ḫuzazu), Parpola Toponyms: 160 (Ḫazazu), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (Tell Ghazza)</a>, <a href='https://www.geonames.org/274931/ghazze.html' target='_blank'>Geonames: Ghazzé</a>, <a href='https://www.geonames.org/272318/khzaiz.html' target='_blank'>Geonames: Khzaïz]</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Huzaza</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Huzaza [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Huzaza [1])</a>"
2025-08-07-(15-36-02),edited,386,Ḫadina,"Ḫadina, Hadina, Luṭṭina, Litas, Leóntes, Leontes, Λεόντης, Nahr al-Līṭānī, Nahr al Līţānī, Nahr al Litani, نهر الليطاني, Litani River, Nahr al-Qāsimīya, Nahr al Qāsimīyah, Nahr al Qasimiyah, نهر القاسمية",4,33.688353,35.820751,"ÍD.ḫa-di-na, 𒀀𒇉𒄩𒁲𒈾",river,"Ṣūpat, Lebanon, Syria (?)",8 B2,"Bagg RGTC 7 1: 290 (Ḫadina (?)), Bagg RGTC 7 1: 160 (Luṭṭina (?)), Helsinki Atlas: 9 (map 8 B2), <a href='https://www.geonames.org/272089/nahr-el-litani.html' target='_blank'>Geonames: Nahr el Lîtâni</a>, <a href='https://pleiades.stoa.org/places/678268' target='_blank'>Pleiades: Litas</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Hadina</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-waters/onebigfile.html' target='_blank'>SAAo Glossary: Watercourses (Hadina [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-waters/onebigfile.html' target='_blank'>ATAE Glossary: Watercourses (Hadina [1])</a>"
2025-08-07-(17-30-28),edited,432,Ḫēsa,"Ḫēsa, Hesa, Ḫazi (?), Hasya, Ḥisya, Ḥisya, Hisya, Hassye, Ḩasyah, Hasyah, Ḩisyah, Hisyah, Ḫasīya, Hasiya, Hassiye, Hassia, Hassie, Hassiye, Ḩisīyah, Hisiyah, حسية, Ḩisyā, حسيا, Ḩisyā’, Hisya', حسياء, Tall Ḥizzīn (?), Tell Hizzîne (?), Tell Hizzine (?), Tall Ḩizzīn (?), Tall Hizzin (?), Tell Hizzin (?)",3,34.41197,36.75867,"URU.ḫe-e-sa, 𒌷𒄭𒂊𒊓","town, station","Ṣūpat, Syria, Lebanon (?)",8 B2,"Bagg RGTC 7 1: 104–105, Helsinki Atlas: 10 (map 8 B2), Parpola Toponyms: 160, <a href='https://www.geonames.org/169557/hisya.html' target='_blank'>Geonames: Ḩisyā’</a>, <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: Hazi? (Tell Hizzin)</a>, <a href='https://www.geonames.org/266883/tell-hizzine.html' target='_blank'>Geonames: Tell Hizzîne</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Hesa [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Hesa [1])</a>"
2025-08-07-(19-03-45),deleted,515,Judi Dagh,"Judi Dagh, Ğudi Dağ, Ğudi Dağ Ḥasanah, Ğudi Dağ Šeḫ, Cudi Dagh",–,37.37667,42.34667,–,monument,Turkey,4 B4,Helsinki Atlas: 24 (map 4 B4)
2025-08-07-(19-43-22),new,1305,Cudi Dağı Hasanah,"Cudi Dağı Hasanah, Ğudi Dağ Ḥasanah, Ḥasanah, Hessana, Khessana, Kösreli, Kosreli, Kösreli Köyü, Cudi Dağı, Ğudi Dağ, Judi Dagh, Cudi Dagh",1,37.34138,42.42521,–,monument,"Nipur, Turkey",–,"Erkanal (1987): <i>1986 Cudi Dağı Araştırması</i>. Araştırma Sonuçları Toplantısı 5/2: 111–118, Kreppner (2000): <i>Public Space in Nature: The Case of Neo-Assyrian Rock-Reliefs</i>. AoF 29: 369–370, Helsinki Atlas: 24 (map 4 B4), <a href='https://www.geonames.org/306263/koesreli.html' target='_blank'>Geonames: Kösreli</a>"
2025-08-07-(19-44-40),new,1306,Cudi Dağı Şah,"Cudi Dağı Şah, Ğudi Dağ Šeḫ, Şah, Sah, Šeḫ, Shakh, Çağlayan, Caglayan, Cudi Dağı, Ğudi Dağ, Judi Dagh, Cudi Dagh",1,37.38182,42.33012,–,monument,"Nipur, Turkey",–,"Erkanal (1987): <i>1986 Cudi Dağı Araştırması</i>. Araştırma Sonuçları Toplantısı 5/2: 111–118, Kreppner (2000): <i>Public Space in Nature: The Case of Neo-Assyrian Rock-Reliefs</i>. AoF 29: 369–370, Helsinki Atlas: 24 (map 4 B4), <a href='https://www.geonames.org/408545/caglayan.html' target='_blank'>Geonames: Çağlayan</a>, <a href='https://zenodo.org/record/5217600' target='_blank'>CIGS: Cudi Dağı</a>"
2025-08-07-(20-31-02),edited,733,Nipur,"Nipur, Cudi Dağı, Cudi Dagi, Ğudi Dağ, Judi Dagh, Cudi Dagh, Mount Judi, Gora Dzhudi, al-Ğūdiyy, Al-Jūdiyy, الجودي, Cûdî‎, Cudi, Guti, Kutu",2,37.37705,42.45492,"KUR.ni-pur, 𒆳𒉌𒁓",mountain,"Nipur, Turkey",4 B4,"Bagg RGTC 7 2/2: 466, Helsinki Atlas: 14 (map 4 B4), Parpola Toponyms: 268, <a href='https://www.geonames.org/317981/cudi-dagi.html' target='_blank'>Geonames: Cudi Dağı</a>, <a href='https://zenodo.org/record/5217600' target='_blank'>CIGS: Cudi Dağı</a>, <a href='https://pleiades.stoa.org/places/471828778' target='_blank'>Pleiades: Mount Judi</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Nipur [Mount Nipur])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Nipur [Mount Nipur])</a>"
2025-08-07-(20-55-36),edited,804,Rablā,"Rablâ, Rabla, Rablê, Rable, Riblāh, Riblah, Ribleh, Ribla, רִבְלָה, ربلة, Tall Zirāʿa, Tall Ziraʿāt, Tell Zira'at, تل زراعة",1,34.45957216202334,36.57248007565533,"URU.rab-la-a, 𒌷𒊐𒆷𒀀, URU.ra-ab-le-e, 𒌷𒊏𒀊𒇷𒂊, rblh, רִבְלָה",city,"Ṣūpat, Syria",8 B2,"Bagg RGTC 7 1: 202 (Rablê), Helsinki Atlas: 15 (map 8 B2), Parpola Toponyms: 290 (Rablê), <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: Rablê (Tell Zira'at / Ribla)</a>, <a href='https://pleiades.stoa.org/places/431124909' target='_blank'>Pleiades: Rablê</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Rabla</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Rabla [Riblah])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Rable [Riblah])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Rable [Riblah])</a>"
2025-08-07-(20-55-36),edited,851,Sazanâ,"Sazanâ, Sazana, Šaezana, Šasʿīmu, Ša-zaʿnā (?), Tall Bār Ilyās, Tall Barr Ilyās, Tell Barr Elyas, Tell Barr Eliâs, Tell Bar Elias, Tell Berr Elyās, تل بر الياس, Tall Dēr Zinūn (?), Tell Deïr Zenoûn (?), Tell Deïr Zenoun (?), Tall Dayr Zanūn (?), Tell Derzenoun (?), Tall Darzaynūn (?), تل دير زنون",3,33.77553266613423,35.90354110217341,"URU.sa-za-na-a, 𒌷𒊓𒍝𒈾𒀀, URU.ša-za-e-na, 𒌷𒊭𒍝𒂊𒈾","town, station","Ṣūpat, Lebanon, Syria (?)",8 B2,"Bagg RGTC 7 1: 217, Helsinki Atlas: 16 (map 8 B2), Parpola Toponyms: 307 (Sazana), Ephʿal (1971): <sup>URU</sup>Ša-za-e-na = <sup>URU</sup>Sa-za-na. IEJ 21 2/3: 155–157, <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (Tell Barr Elyas)</a>, <a href='https://www.geonames.org/276955/barr-elias.html' target='_blank'>Geonames: Barr Eliâs</a>, <a href='https://www.geonames.org/275758/tell-deir-zenoun.html' target='_blank'>Geonames: Tell Deïr Zenoûn</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Sazana</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Sazana [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Sazana [1])</a>"
2025-08-07-(21-04-08),new,1307,Nipuri,"Nipuri, Nipuru, Nipur",–,–,–,"KUR.ni-pu-ri, 𒆳𒉌𒁍𒊑",mountain,"Ṣūpat, Syria, Lebanon (?)",–,"Bagg RGTC 7 3/2: 937 (add. to 7/1), <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Nipuru</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Nipur [Mount Nipur])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Nipur [Mount Nipur])</a>"
2025-08-07-(21-14-30),edited,1272,Qaianini,"Qaianini, Qayānini, Qayanini, Qaianiḫu",–,–,–,"URU.qa-ia-ni-ni, 𒌷𒋡𒅀𒉌𒉌",town,"Syria (?), Turkey (?)",–,"Bagg RGTC 7 3/2: 976 (add. to RGTC 7/2), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Qayanini [1])</a>"
